model,seed,pollutant,horizon,RMSE,MAE,R2,sMAPE,n
dlinear,44.0,SO2,6,3.1096158027648926,2.2334847450256348,0.16885197497709736,23.126314163208008,540
dlinear,44.0,SO2,24,4.191617012023926,2.7673399448394775,0.4908683131009616,22.507253646850586,540
dlinear,44.0,SO2,72,4.7768073081970215,3.3969624042510986,0.3225755082598535,27.445676803588867,540
patchtst,42.0,PM2.5,6,27.352712631225586,20.32154083251953,-0.2559483545758783,63.69450759887695,540
patchtst,42.0,PM2.5,24,31.887773513793945,26.273969650268555,-0.7941326750458366,65.24565887451172,540
patchtst,42.0,PM2.5,72,34.557579040527344,27.177366256713867,-1.0890885718734227,80.40632629394531,540
patchtst,42.0,PM10,6,65.12068939208984,42.59162521362305,0.06453315773095891,49.97853088378906,540
patchtst,42.0,PM10,24,89.33585357666016,68.66801452636719,-0.08332977224269777,53.77824401855469,540
patchtst,42.0,PM10,72,95.46646881103516,77.03546142578125,-0.2418694265912702,59.63880920410156,540
patchtst,42.0,NO2,6,13.631975173950195,10.98720645904541,-0.6799130212216762,40.27521896362305,540
patchtst,42.0,NO2,24,19.69525909423828,15.58620834350586,-0.3951151584378132,39.3837776184082,540
patchtst,42.0,NO2,72,21.05360984802246,17.081315994262695,-0.6091940886140639,41.9024658203125,540
patchtst,42.0,O3,6,23.672033309936523,13.385469436645508,0.026458746972233604,76.50106811523438,540
patchtst,42.0,O3,24,25.050233840942383,13.523344993591309,-0.040223818793038824,68.44928741455078,540
patchtst,42.0,O3,72,24.45732879638672,14.199753761291504,-0.0020245581894222653,72.72248077392578,540
patchtst,42.0,CO,6,0.5698246955871582,0.3581831753253937,-0.09891810060813211,44.343021392822266,540
patchtst,42.0,CO,24,0.7603062987327576,0.5599440336227417,-0.06674371550831126,43.03230285644531,540
patchtst,42.0,CO,72,0.8731902241706848,0.6208069324493408,-0.4072224530819355,52.89508056640625,540
patchtst,42.0,SO2,6,6.200431823730469,4.879826545715332,-2.304522854900259,44.87602996826172,540
patchtst,42.0,SO2,24,5.872538089752197,4.553371429443359,0.0006477265688320522,40.043521881103516,540
patchtst,42.0,SO2,72,6.028650760650635,4.743307590484619,-0.07901076759661696,40.9228515625,540
patchtst,43.0,PM2.5,6,30.503158569335938,22.529644012451172,-0.561926586565471,70.67932891845703,540
patchtst,43.0,PM2.5,24,35.8211555480957,28.3997745513916,-1.2640467771863193,67.0264663696289,540
patchtst,43.0,PM2.5,72,40.0285758972168,32.63267517089844,-1.8029186173619185,67.4796371459961,540
patchtst,43.0,PM10,6,64.0506820678711,44.64111328125,0.09502228339800811,61.37043380737305,540
patchtst,43.0,PM10,24,88.6581802368164,66.21381378173828,-0.06695646403306843,52.868778228759766,540
patchtst,43.0,PM10,72,101.54531860351562,77.49376678466797,-0.4050573580318846,57.62190246582031,540
patchtst,43.0,NO2,6,13.106965065002441,10.64489459991455,-0.553007499473908,52.64017105102539,540
patchtst,43.0,NO2,24,19.437047958374023,15.332283973693848,-0.35877424084179355,41.494361877441406,540
patchtst,43.0,NO2,72,19.06926918029785,15.367138862609863,-0.3201501744559512,43.34363555908203,540
patchtst,43.0,O3,6,24.117990493774414,12.712655067443848,-0.010567774310706879,71.80825805664062,540
patchtst,43.0,O3,24,24.419876098632812,13.863263130187988,0.01146942766635961,69.58094024658203,540
patchtst,43.0,O3,72,24.43592071533203,13.845942497253418,-0.0002710527053066958,70.72796630859375,540
patchtst,43.0,CO,6,0.5666979551315308,0.36834925413131714,-0.08689125825673893,40.88871765136719,540
patchtst,43.0,CO,24,0.9127404093742371,0.756421685218811,-0.5373667588478674,52.919029235839844,540
patchtst,43.0,CO,72,0.9357629418373108,0.7664574384689331,-0.6161314406730869,53.675323486328125,540
patchtst,43.0,SO2,6,5.953187465667725,4.556191921234131,-2.0462390839184663,43.21522521972656,540
patchtst,43.0,SO2,24,6.061302661895752,4.556073188781738,-0.06463042954438092,37.87102127075195,540
patchtst,43.0,SO2,72,6.00918436050415,4.531460762023926,-0.0720536434112522,38.795616149902344,540
patchtst,44.0,PM2.5,6,33.16585922241211,27.19485855102539,-0.8465176225253259,69.15135955810547,540
patchtst,44.0,PM2.5,24,38.39468765258789,31.559274673461914,-1.6010485330462312,64.30734252929688,540
patchtst,44.0,PM2.5,72,43.1011962890625,36.417484283447266,-2.2497421063277137,69.93392181396484,540
patchtst,44.0,PM10,6,66.9317398071289,44.16667938232422,0.011777893361795133,57.543365478515625,540
patchtst,44.0,PM10,24,98.13737487792969,79.20036315917969,-0.30730821264587704,59.39061737060547,540
patchtst,44.0,PM10,72,96.36216735839844,76.69095611572266,-0.26528211183639705,58.69763946533203,540
patchtst,44.0,NO2,6,11.410297393798828,9.269538879394531,-0.1769639640476206,39.719451904296875,540
patchtst,44.0,NO2,24,17.770666122436523,14.290817260742188,-0.1357797260041318,40.53605651855469,540
patchtst,44.0,NO2,72,19.02420425415039,15.43776798248291,-0.3139178715060882,40.273860931396484,540
patchtst,44.0,O3,6,24.82642936706543,12.60401439666748,-0.07080841110783576,76.49649047851562,540
patchtst,44.0,O3,24,24.911300659179688,13.579140663146973,-0.028717265786831314,68.97257232666016,540
patchtst,44.0,O3,72,24.33854866027832,14.392059326171875,0.007684770744765812,73.63605499267578,540
patchtst,44.0,CO,6,0.5540451407432556,0.34944114089012146,-0.03889845753069121,38.83452606201172,540
patchtst,44.0,CO,24,0.7630835771560669,0.5804130434989929,-0.07455122021983529,44.27663803100586,540
patchtst,44.0,CO,72,0.8281868696212769,0.6724035143852234,-0.26590679052985644,49.09650802612305,540
patchtst,44.0,SO2,6,6.696841716766357,5.212798118591309,-2.854827433792359,46.84928512573242,540
patchtst,44.0,SO2,24,6.658935070037842,5.241908073425293,-0.2849213971231508,41.1367073059082,540
patchtst,44.0,SO2,72,6.949594974517822,5.483700752258301,-0.4338524492642135,41.49177551269531,540
two_stage_knn,42.0,PM2.5,6,28.735305786132812,21.913707733154297,-0.38612586362046253,64.28282165527344,540
two_stage_knn,42.0,PM2.5,24,33.54112243652344,27.263797760009766,-0.9850039189290194,59.61795425415039,540
two_stage_knn,42.0,PM2.5,72,37.33753967285156,28.990825653076172,-1.4387182881893708,68.68905639648438,540
two_stage_knn,42.0,PM10,6,67.83048248291016,53.42043685913086,-0.01493951226018364,54.420654296875,540
two_stage_knn,42.0,PM10,24,86.89521789550781,60.883846282958984,-0.024945691273048798,49.815406799316406,540
two_stage_knn,42.0,PM10,72,108.67999267578125,83.75570678710938,-0.6094349713730285,60.147769927978516,540
two_stage_knn,42.0,NO2,6,9.90579891204834,7.872282028198242,0.11294960255704845,34.16162872314453,540
two_stage_knn,42.0,NO2,24,17.066986083984375,13.59488296508789,-0.04761178770835772,36.139652252197266,540
two_stage_knn,42.0,NO2,72,19.73615264892578,15.817473411560059,-0.4141003897749851,40.35214614868164,540
two_stage_knn,42.0,O3,6,22.669755935668945,14.408663749694824,0.10715327022897814,77.82539367675781,540
two_stage_knn,42.0,O3,24,26.260021209716797,15.074142456054688,-0.14312413284271597,90.8908462524414,540
two_stage_knn,42.0,O3,72,25.102863311767578,13.729304313659668,-0.055618153822798,69.03303527832031,540
two_stage_knn,42.0,CO,6,0.5157778263092041,0.3217674493789673,0.09965677212786939,35.70211410522461,540
two_stage_knn,42.0,CO,24,0.7790217995643616,0.5552433729171753,-0.11990741624301804,41.75875473022461,540
two_stage_knn,42.0,CO,72,0.8692519068717957,0.6724350452423096,-0.3945571206731535,48.11533737182617,540
two_stage_knn,42.0,SO2,6,4.156238079071045,3.0714287757873535,-0.48479242880691364,31.047958374023438,540
two_stage_knn,42.0,SO2,24,5.209667205810547,3.9111478328704834,0.21352138645348007,39.36264419555664,540
two_stage_knn,42.0,SO2,72,5.759578704833984,4.3350830078125,0.015157274602706217,34.181949615478516,540
two_stage_knn,43.0,PM2.5,6,25.900806427001953,19.929473876953125,-0.1261534085461158,53.6364860534668,540
two_stage_knn,43.0,PM2.5,24,34.176876068115234,28.72960090637207,-1.0609662008198915,61.029808044433594,540
two_stage_knn,43.0,PM2.5,72,39.109962463378906,31.86490821838379,-1.6757470210370373,67.5552749633789,540
